dataset;num_classes;arch;attack_type;pruning_rates;;;batch_size;wm_batch_size;;;optim;sched;;;save_file;;method;eps;;;;;cuda;pruning_rate;test_acc;wm_acc;attack_time
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.3;99.54927826;100;0.054990053
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.4;99.52924347;100;0.053765059
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.5;99.54927826;100;0.057166338
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.6;99.52924347;100;0.060281992
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.7;99.49919891;100;0.058826447
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.8;99.23878479;100;0.059720755
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.01_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.9;40.75520706;75;0.059034109
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.1;99.56931305;100;0.057391882
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.2;99.56931305;100;0.048245907
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.3;99.56931305;100;0.053508282
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.4;99.57933044;100;0.048766375
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.5;99.57933044;100;0.058790207
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.6;99.56931305;100;0.058943748
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.7;99.54927826;100;0.074148655
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.8;99.32892609;100;0.060172796
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.1;;;;False;cuda:1;0.9;56.07972717;63;0.062174559
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.1;99.64943695;100;0.070103884
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.2;99.64943695;100;0.047421455
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.3;99.64943695;100;0.044119835
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.4;99.64943695;100;0.057822227
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.5;99.63941956;100;0.052601576
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.6;99.62940979;100;0.0505054
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.7;99.609375;100;0.059811354
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.8;99.44911957;100;0.056996107
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.25_SGD_MultiStepLR_100;save_results_pruning_frontier0.25.csv;;FrontierStitching;0.25;128;False;False;False;cuda:0;0.9;57.57211685;58;0.060916185
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.1;99.63941956;100;0.056589365
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.2;99.63941956;100;0.049043894
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.3;99.63941956;100;0.050050735
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.4;99.63941956;100;0.055271387
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.5;99.65945435;100;0.055918694
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.6;99.64943695;100;0.054610491
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.7;99.5993576;100;0.055936337
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.8;99.18870544;100;0.057734966
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon0.5_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.5;;;;False;cuda:1;0.9;46.55448532;49;0.05866313
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.1;99.53926086;100;0.059067726
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.2;99.53926086;100;0.05012393
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.3;99.53926086;100;0.055393696
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.4;99.53926086;100;0.057069302
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.5;99.53926086;100;0.055813074
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.6;99.54927826;100;0.054345131
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.7;99.53926086;100;0.059914112
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.8;98.93830109;100;0.060941935
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_simplenet_mnist_SGD_MultiStepLR_augmented_50_size100_epsilon1_SGD_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;1;;;;False;cuda:1;0.9;55.8493576;61;0.059132576
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.1;97.6662674;100;0.003798485
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.2;97.44591522;100;0.001181364
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.3;96.98517609;98;0.001151323
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.4;95.58293152;84;0.001074076
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.5;87.0993576;61;0.001055002
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.6;65.00400543;43;0.002187014
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.7;67.29767609;32;0.00113225
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.8;51.34214783;31;0.001054287
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.0001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.0001;;;;False;cuda:1;0.9;29.24679565;20;0.001042366
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.1;97.96674347;100;0.004591465
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.2;97.9567337;99;0.002011538
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.3;97.23558044;93;0.001375675
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.4;96.34415436;83;0.00110817
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.5;93.37940979;64;0.001106739
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.6;89.48316956;40;0.001527548
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.7;83.47355652;35;0.001048326
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.8;44.82171631;37;0.001066208
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.001_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.001;;;;False;cuda:1;0.9;27.59415054;19;0.001083374
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.1;98.28726196;100;0.003983259
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.2;98.26722717;100;0.002433538
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.3;98.1370163;100;0.00125432
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.4;97.85656738;100;0.001902819
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.5;97.29566956;88;0.001188278
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.6;93.24919891;66;0.001055002
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.7;91.66666412;64;0.001032352
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.8;80.24839783;37;0.00116539
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;;64;32;1;20;;;100;wm_frontier_lenet1_ADAM_MultiStepLR_augmented_100_size100_epsilon0.01_ADAM_MultiStepLR_100;save_results_attacks_frontier.csv;;FrontierStitching;0.01;;;;False;cuda:1;0.9;24.7095356;18;0.001204729
