 ;num_classes;arch;attack_type;pruning_rates;lr;;batch_size;wm_batch_size;num_epochs;patience;optimizer;scheduler;trg_set_size;loadmodel;save_file;wm_type;method;;;;;;cuda;pruning_rate;test_acc;wm_acc;attack_time
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;99.58934021;100;0.05763936
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;99.56931305;100;0.059679985
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;99.55929565;100;0.059192896
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;99.55929565;100;0.05764389
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;99.48918152;100;0.059364319
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;98.74799347;100;0.061679363
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;13.7720356;10;0.06367445
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;99.46915436;100;0.071954489
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;99.46915436;100;0.049956799
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;99.46915436;100;0.05318141
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;99.46915436;100;0.057320356
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;99.46915436;100;0.057055235
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;99.45913696;100;0.059869289
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;99.48918152;100;0.063620567
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;99.34896088;100;0.063060522
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_simplenet_mnist_24_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;30.14823723;84;0.066939592
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;98.70793152;100;0.00410533
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;98.67788696;100;0.001716614
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;98.65785217;90;0.001364231
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;98.45753479;70;0.002509594
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;98.0368576;35;0.001368046
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;96.24398804;45;0.001370668
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;92.76843262;40;0.001593828
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;84.39503479;40;0.001298189
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;40.52484131;30;0.00131464
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;98.4375;96;0.003938437
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;98.47756195;95;0.00159049
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;98.24719238;70;0.001162767
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;97.79647064;65;0.001179457
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;96.04367065;56;0.001166582
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;83.41345978;44;0.001147747
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;83.1129837;34;0.001162767
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;31.55047989;22;0.001168966
mnist;10;lenet1;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet1_48_100_ADAM_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;23.57772446;24;0.001157045
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;99.27884674;100;0.004872322
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;99.27884674;100;0.002310753
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;99.27884674;100;0.00205636
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;99.28886414;100;0.002251148
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;99.3088913;100;0.002189875
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;99.31890869;100;0.003161669
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;99.25881195;100;0.002249002
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;99.18870544;100;0.00232482
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;98.60777283;65;0.002222776
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;99.24879456;100;0.004984617
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;99.23878479;100;0.002352715
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;99.23878479;100;0.003460646
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;99.19871521;100;0.00227499
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;99.2087326;100;0.002539873
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;99.18870544;100;0.002837181
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;99.06851196;98;0.002419233
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;98.86818695;93;0.002380371
mnist;10;lenet3;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet3_55_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;96.91506195;73;0.002349138
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;99.24879456;100;0.005625963
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;99.24879456;100;0.002677679
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;99.23878479;100;0.003102303
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;99.2287674;100;0.002916574
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;99.23878479;100;0.002829075
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;99.24879456;100;0.002851248
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;99.21875;100;0.00276041
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;99.04847717;100;0.002748966
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;20;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_20;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;98.4274826;85;0.004946709
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.1;99.13861847;100;0.00551796
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.2;99.14863586;100;0.002908707
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.3;99.11859131;100;0.00344944
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.4;99.1286087;100;0.002895355
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.5;99.13861847;100;0.00292635
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.6;99.08853912;100;0.002851963
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.7;99.04847717;100;0.003927946
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.8;98.87820435;91;0.002743721
mnist;10;lenet5;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;;;100;wm_weakness_fromscratch_lenet5_42_100_SGD_MultiStepLR_100;save_results_attacks_weakness.csv;;WeaknessIntoStrength;;128;False;False;False;cuda:1;0.9;96.99519348;57;0.003153563
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:1;0.1;94.09054565;100;0.150295973
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;94.09054565;100;0.127092123
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.2;94.09054565;100;0.081616879
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.3;94.09054565;100;0.094347239
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.4;94.09054565;100;0.086884737
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.5;94.09054565;100;0.086434364
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.6;94.10056305;100;0.109717131
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.7;94.1306076;100;0.086633205
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.8;93.57972717;90;0.090954065
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.9;71.73477936;15;0.091917992
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_content_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;94.94190979;100;0.134806156
